zpid,latest_saleyear,latestPrice
29389518,2020,360000
29386009,2020,499900
2125354507,2018,238900
29388505,2019,399500
29386005,2018,390000
29386004,2020,579000
125742942,2020,449000
29386938,2018,490000
29389937,2018,367000
29386861,2020,900000
29386433,2018,285000
29386928,2020,384900
29389927,2021,269000
29386410,2018,529996
29389997,2020,339000
2092236399,2018,399990
2092236398,2018,599990
29386883,2018,350000
29386879,2020,419900
29386878,2020,849000
29386497,2020,520000
29387869,2018,350000
29389868,2018,449900
251030362,2020,639490
29389860,2020,895000
125750357,2020,739000
29386487,2019,325000
29387841,2020,369000
29389840,2018,74500
29389827,2020,521275
241931809,2020,310000
29389806,2018,499500
29386299,2021,200000
29386298,2018,350000
29386282,2020,450000
305427263,2020,500000
29388760,2019,274990
145655239,2019,479900
29388735,2020,299000
29388713,2018,290000
29389982,2020,399000
29388695,2020,436000
29386481,2018,418900
89548677,2019,639000
29388670,2018,175000
124843152,2018,799000
29388650,2018,249000
2084946649,2019,485000
29388640,2019,365000
2087493134,2020,550000
29388633,2018,425000
29388623,2018,349900
29388622,2019,484000
29388619,2019,389900
2080375616,2020,594950
64637116,2019,367000
29386480,2021,299000
29390003,2021,366000
29391103,2019,395000
29386475,2018,350000
29386964,2020,550000
29390066,2019,575000
29386548,2018,325000
29390040,2019,449990
29389952,2018,639000
29390036,2019,600000
29390033,2019,569000
29390024,2019,519900
29386524,2019,325000
80101523,2020,449000
29391023,2019,300000
29390019,2019,465000
29387019,2018,329999
29390017,2020,275000
29390015,2020,320000
64542947,2019,185000
29387010,2020,499000
144967008,2020,230000
29390007,2020,755000
29390004,2020,645000
145658494,2019,439000
29392494,2018,157000
29388914,2019,329000
29391492,2019,299900
29388908,2018,298500
29388907,2019,310000
29387907,2019,244000
83830987,2020,240000
29388901,2019,365000
29391487,2019,195000
29391393,2019,360000
29388893,2018,249900
29388882,2019,230000
29391378,2018,325000
80106877,2020,334900
29388871,2020,457000
29393367,2020,498000
29392866,2018,355000
64891859,2020,140000
29392857,2018,380000
29388856,2019,419900
70326353,2018,725000
29391353,2019,319000
29390349,2019,300000
29391348,2020,320000
29391346,2021,560000
29388844,2020,350000
29391343,2018,300000
29387985,2020,359000
29390339,2018,580990
64502838,2018,270000
29393338,2019,148500
29388838,2018,269000
29388835,2019,189900
29390334,2018,329000
29392831,2018,350000
241931829,2020,414900
79980329,2020,490000
64772328,2020,8000
70326327,2018,429999
29388827,2018,245000
241931825,2020,399900
70326325,2020,449900
29390325,2018,124900
29393324,2020,330000
29391320,2020,175000
29387983,2020,235000
29391316,2018,230000
29390312,2018,425000
29392810,2020,389900
29391309,2020,425000
29390307,2019,305000
29387980,2019,199900
29393304,2018,235000
29392804,2020,426900
29392803,2019,229900
83832087,2020,582000
29392800,2020,350000
29391476,2019,315000
29388799,2018,375000
83830296,2018,539999
29388794,2018,125000
80089292,2018,315000
80093790,2019,159900
29391285,2020,1000000
29388969,2018,539900
29396783,2019,399000
29396782,2020,400000
29388214,2018,579000
83817468,2020,549000
29387968,2020,429900
29396776,2020,400000
29393268,2020,750000
29390274,2018,285000
29396639,2020,285000
29392771,2019,79000
79976769,2018,255000
29390269,2020,210000
251036767,2020,497990
29396767,2020,399999
29392766,2018,295000
29396765,2018,325000
29391264,2019,359000
29396760,2018,249900
29391424,2018,185000
251030258,2020,530000
29392758,2019,439900
29391258,2018,575000
29392757,2018,333900
64587752,2019,275000
29392751,2020,185000
29391249,2020,479000
29392748,2019,160000
70326461,2018,499900
29387961,2020,350000
145655242,2018,349900
2077965459,2020,439000
29391240,2018,384000
124838239,2020,349000
144237737,2018,498000
83123737,2018,375000
144237736,2020,580000
29390234,2020,240000
29392733,2020,375000
29387076,2021,749000
29392497,2019,410000
29388728,2020,270000
2091533727,2019,309990
29395227,2019,469900
29390226,2019,250000
29390225,2019,260000
29396723,2020,385000
29395222,2019,295000
144968221,2018,475000
29395220,2018,309900
29391456,2020,349900
83830217,2020,480000
29392717,2020,375000
29391455,2018,350000
29395214,2018,375000
29392713,2019,292999
29395211,2018,510000
29392710,2019,350000
29386709,2018,299900
80096208,2019,419000
64794208,2020,445000
29395208,2019,399900
29396705,2020,299000
29386704,2020,400000
29386703,2020,335000
64660702,2019,399000
70326200,2020,419000
80091999,2020,450000
29386695,2020,390000
29395194,2019,381000
29392693,2019,315000
29387172,2020,799000
29386691,2020,289900
124845190,2018,325000
29388190,2018,305000
29392686,2019,515000
29391186,2020,394900
29388941,2019,299900
2091103183,2020,345000
89549683,2020,350000
80102937,2020,385000
29396679,2019,335000
29385677,2018,200000
29388176,2018,150000
29385674,2018,525000
29388173,2020,599900
29387173,2020,249000
29395170,2018,399900
29391437,2020,360000
29391167,2018,215000
29385666,2020,289750
29388165,2020,799000
2088544164,2019,409900
29391164,2020,299000
83833163,2020,574000
29392663,2019,92143
29391162,2020,118900
29392661,2020,329000
29391161,2020,320000
2087651160,2018,485000
29396657,2018,599000
70326656,2018,419900
29388153,2019,449990
29396652,2020,505500
29391152,2020,575000
29386651,2019,270000
29391149,2018,489500
29385648,2020,349000
29396643,2018,488000
29395142,2019,399900
29391141,2019,430000
29387140,2018,390000
29387934,2019,620000
29396636,2018,365000
29388136,2020,154900
29388135,2019,219000
29396634,2020,225000
29388931,2020,450000
144240133,2019,519900
29395133,2020,300000
29392631,2018,419900
80092129,2018,275000
29388126,2020,210000
29388124,2020,129500
2079031622,2020,529000
29395122,2019,375000
29392619,2018,260000
29387112,2019,394700
29386612,2020,525000
29392604,2020,339900
29387102,2018,217500
145652600,2018,325000
29395100,2018,334900
29387099,2019,425000
29388192,2020,315000
251031591,2020,535000
29388090,2019,259900
29388086,2020,290000
29386581,2020,420000
29392579,2020,245000
29388078,2020,525000
29388073,2020,247977
29387073,2019,385000
64808402,2019,399500
29391496,2020,289900
29388072,2020,200000
29387072,2020,300000
29395071,2020,409000
29392570,2019,350000
125902568,2018,422000
29392566,2019,265000
29388065,2020,285000
251034063,2020,487990
29391055,2018,195000
2089192053,2018,279900
29387051,2019,250000
29387049,2019,339000
29387046,2019,236000
29392583,2020,298000
29392544,2019,499950
305429042,2020,425000
29387039,2020,330000
2088023537,2019,365000
29392537,2020,459900
2117606456,2018,385000
29391531,2019,430650
29392530,2018,535000
121654923,2020,549700
29392527,2019,290000
2080543026,2020,624900
70326411,2018,484990
144241020,2020,549900
29388923,2018,199000
144242516,2018,499000
29395014,2018,509000
80096512,2018,229990
29391511,2020,449000
2088544010,2019,399900
60137010,2019,450000
89550509,2019,299900
29391504,2019,284900
29392503,2019,375000
29382949,2020,750000
2079952448,2020,549900
145658948,2019,465000
29385447,2020,319900
29383447,2018,300000
29382939,2020,575000
29382437,2018,450000
29384436,2020,650000
29384434,2020,775000
29385431,2020,470000
29382930,2020,645000
124841928,2019,435000
29383427,2019,489000
29383425,2018,425000
29382923,2019,650000
29384421,2020,350000
2078449420,2020,649000
29384420,2019,274800
29383417,2020,450000
29386416,2019,598900
29385406,2020,525000
29384386,2018,149900
29385382,2018,539900
64712374,2020,599900
29386368,2019,369000
29382367,2018,450000
2101089365,2020,385000
29385363,2020,574000
29385358,2018,269900
29381596,2020,599000
2080080850,2020,490000
29383348,2019,530000
29386345,2020,575000
29382345,2020,495000
29385499,2019,349000
124844842,2020,825000
29382999,2018,330000
29386338,2020,325000
29383338,2018,185000
29382332,2019,364500
29385318,2019,499000
145654317,2019,450000
29383312,2019,459900
29383310,2018,380000
29382309,2019,775000
29382308,2020,1395000
79980304,2020,599900
64916301,2019,250000
79980300,2018,350000
29383298,2019,499000
29385283,2020,350000
29383283,2018,449850
2079615780,2020,495000
29383278,2020,999000
29383276,2020,1150000
241937774,2020,490000
124840274,2018,635000
29384774,2020,360000
29385273,2019,395000
29384770,2020,699500
241937762,2021,537500
29381761,2019,525000
29461255,2020,255000
29461251,2018,135000
29384750,2019,499989
29383242,2018,595000
2091604741,2018,435000
29385237,2019,380000
29384496,2019,350000
29381733,2020,515000
64690230,2020,569900
29385221,2018,1050000
29385216,2019,375000
29384494,2019,700000
29385491,2019,399995
29384710,2019,425000
29384707,2020,469000
29381707,2020,295000
124843206,2019,325000
29386385,2019,370000
2090119705,2018,399000
2077963705,2020,589000
29384701,2019,325000
144230873,2019,669000
29381699,2020,385000
29385193,2020,399900
29383192,2020,380000
29461174,2019,170000
29383171,2019,95000
2078820664,2020,549900
29384662,2019,422000
29384661,2019,380000
29383158,2018,399000
29384485,2018,299000
29385484,2019,405000
29383233,2020,465000
29382981,2019,420000
29383146,2020,325000
119617140,2020,1068000
29384637,2020,460000
125752628,2018,330000
70326128,2019,480000
29384628,2019,365000
125159127,2018,750000
29381625,2019,650000
29384622,2018,349900
29383121,2018,615000
29384616,2018,450000
29381614,2020,700000
29385473,2019,310000
29384111,2018,629000
29384610,2020,485000
29383109,2019,849900
29383466,2020,2400000
2079388602,2020,499900
29384600,2018,270000
29381598,2018,225500
29383093,2018,345000
29384591,2020,450000
29383586,2020,425000
29384464,2020,425000
29383082,2019,675000
29383075,2019,260000
29383572,2018,450000
114405569,2020,979000
29383569,2019,350000
29384068,2018,350000
29383066,2019,695000
29383460,2018,299900
29384058,2019,525000
29384557,2020,650000
145652056,2019,500000
29384054,2019,360000
29384546,2018,299000
29384545,2018,375000
29384458,2020,479900
29383542,2019,395000
29386541,2019,300000
29381540,2019,525000
29383039,2020,425000
145658038,2018,669000
29384038,2020,300000
251029457,2020,415000
29384034,2019,625000
29386533,2019,675000
29384030,2020,600000
29384027,2019,1375000
29385525,2020,924000
29383023,2019,399990
29385519,2019,250000
29385516,2020,450000
29384015,2019,550000
29385449,2020,169900
29386511,2019,350000
29384509,2020,434000
29384507,2019,350000
89549506,2020,689000
29384505,2020,525000
251031002,2020,445000
29384502,2019,320000
125715955,2019,429000
125460496,2020,465000
29460842,2020,749000
70353492,2019,320000
89546924,2019,299000
70348419,2019,275000
125459416,2020,399900
29384911,2020,295000
70348399,2018,314900
125157398,2020,460000
70348396,2019,369900
29384890,2020,345000
89552386,2018,305000
251029883,2019,325000
29384879,2019,260000
70353375,2019,350000
124901865,2018,314900
29384856,2018,354900
89552354,2019,379000
2086237848,2019,419900
29460845,2020,265000
119625478,2018,329000
29384828,2019,699777
2091055323,2018,479990
125115319,2020,379900
29384819,2019,305000
70348295,2019,300000
70348292,2019,395000
70348283,2018,375000
29461271,2020,700000
29385761,2019,345000
119615239,2018,350000
29461224,2019,295000
29385723,2019,290000
119381222,2019,450000
29385721,2020,312000
29385718,2020,315000
89549712,2020,365000
89549708,2019,505000
29385706,2019,229000
29383701,2020,150000
89549189,2020,379900
89546963,2018,410000
89552183,2018,198678
29383680,2020,375000
29383667,2020,305000
2092731665,2020,334999
89547157,2020,399999
89549647,2020,460000
89549641,2018,298000
29384138,2019,450000
29383638,2018,325000
29383625,2019,379900
119632118,2020,410000
125808107,2019,350000
89546094,2018,385000
124904554,2018,405000
89549547,2020,325000
89547530,2020,485000
2138640520,2018,289999
29467987,2019,249900
29502267,2020,275000
29502237,2019,229900
29467737,2019,190000
29502235,2020,315000
29468232,2018,220000
29468229,2019,235000
29468223,2020,263000
29502216,2019,281500
29468214,2019,235000
29468211,2020,215000
29502210,2019,249000
29467787,2019,269800
29468210,2019,209990
29468208,2019,219000
29467700,2018,178000
29467695,2020,340000
29503194,2020,219900
29466688,2019,270000
29468182,2019,235000
29500181,2020,329900
29467958,2020,270000
29500173,2020,300000
29502172,2020,275000
29500165,2019,194900
119618661,2018,255000
29502498,2020,215000
29500153,2020,325000
29468153,2019,255000
29467143,2019,325000
29468142,2018,190000
29467636,2020,289000
29466631,2020,284000
29466629,2018,169950
29500126,2019,119900
29467619,2019,230000
29500113,2018,165000
29466613,2020,323500
121658606,2019,230000
29466605,2019,205000
305433597,2020,449900
29468097,2019,249000
29467593,2020,249000
29503090,2018,195000
119620082,2018,224500
29468077,2018,200000
29467577,2020,225000
29468070,2018,189000
29468069,2020,240000
29467566,2018,160000
29468558,2020,185000
29468051,2018,195000
29500050,2019,280000
124844049,2018,245000
29500048,2018,189000
29468048,2019,225900
29467539,2018,102900
124836537,2020,249900
29468014,2019,219500
29467513,2019,260000
119630012,2019,230000
29467012,2020,394900
29505509,2020,235000
29500002,2020,199850
29468000,2019,325000
70327483,2020,319000
64749976,2020,279000
29466975,2019,235000
63837970,2019,224000
29466497,2019,252000
70327457,2020,339900
29465955,2018,250000
29466452,2018,199000
70341450,2018,380000
70341446,2020,259900
29466945,2019,250000
70341436,2019,220813
70341435,2020,289900
70341434,2020,319000
29466933,2018,245000
29467429,2018,226000
29466421,2020,250000
70341419,2018,251000
70341418,2018,269000
29466410,2019,399999
70341407,2020,239900
64741905,2019,215000
29466988,2019,258900
29467397,2020,209900
70341396,2019,267500
64455889,2020,179000
29466387,2020,334900
70327385,2020,230000
70327381,2019,259000
29466372,2020,205000
29467362,2020,269900
29466357,2019,234700
29466354,2020,250000
29466349,2019,258500
64509811,2018,269000
64506811,2018,219000
29466303,2020,319000
29466298,2019,199999
29466297,2020,185000
64859285,2020,274900
83815276,2019,219900
29466257,2018,99800
29494236,2020,289000
29494226,2019,189900
29494220,2019,220000
29494217,2020,220000
29467216,2020,379900
64647214,2018,215000
29466457,2020,349000
29466197,2019,269900
29489194,2019,169900
64448690,2019,265000
29489181,2019,189000
29466598,2020,255000
29467092,2020,245000
64576087,2018,224995
29467071,2019,250000
64729566,2019,179900
29467037,2019,211000
29467033,2018,209900
64919023,2018,225000
29466500,2018,485000
29500387,2019,230000
29503366,2019,212000
29498841,2019,385000
29500334,2021,280000
29503326,2019,152000
29500823,2019,414000
29508319,2019,70000
64770316,2020,274900
29500815,2020,318000
29500813,2020,449500
29500809,2019,329900
62576936,2020,265000
29500279,2020,129900
29503271,2020,120000
64486758,2019,219900
29500250,2020,324900
29502724,2019,350000
29503222,2020,272900
29500222,2018,234900
29502719,2020,254999
29500478,2020,240000
80106709,2020,279900
251030708,2020,364990
29502712,2020,429999
29503205,2018,165000
29502699,2020,390000
29497188,2020,429900
29502686,2018,384900
29497184,2018,354900
29501181,2020,385000
29501177,2020,575000
29497168,2020,309500
29497167,2018,285000
70335166,2019,240000
29503151,2018,130000
29501151,2019,414900
70335145,2019,239000
29505641,2018,180000
29497137,2018,340000
29497114,2018,249000
29497110,2020,385000
29501109,2019,299700
29501108,2020,319900
29497108,2019,375000
29497101,2020,435000
29505575,2020,134900
29500570,2020,419550
29500567,2019,380000
64495565,2018,214900
29503063,2019,88000
29497059,2020,457000
29500551,2020,379900
29497048,2020,375000
29503044,2019,92500
29503043,2020,210000
29497040,2019,460000
29502534,2019,194900
29500513,2020,380000
64553007,2020,265000
29500507,2019,300000
29489524,2020,380000
29492702,2018,299987
29489701,2020,325000
29485700,2019,287000
29487692,2019,300000
