zpid,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_saleyear,livingAreaSqFt,numOfBathrooms,numOfBedrooms,homeAge_years
29375962,78750,30.44031524658203,-97.79513549804688,1995,550000,2019,2454,3.0,3,26
243333921,78717,30.49216270446777,-97.79757690429688,2016,360000,2018,1968,2.0,3,5
145657839,78744,30.176950454711925,-97.69762420654295,2015,284900,2019,1821,2.0,3,6
29343949,78732,30.331302642822266,-97.92613983154295,1986,279900,2018,1848,2.0,2,35
29370822,78726,30.423587799072266,-97.86082458496094,1989,413900,2020,2218,2.0,3,32
69814957,78730,30.34108924865723,-97.8251953125,2007,995000,2019,3371,4.0,4,14
29351469,78731,30.35490226745605,-97.79246520996094,1983,415000,2019,1555,2.0,3,38
29344952,78733,30.33530044555664,-97.85971069335938,1994,585000,2018,2647,3.0,4,27
29374462,78750,30.434844970703125,-97.8052978515625,1976,750000,2020,2373,3.0,4,45
145658835,78744,30.176738739013672,-97.6942367553711,2015,279000,2018,1914,3.0,3,6
70341334,78725,30.22792625427246,-97.59042358398438,2005,210000,2019,2088,3.0,4,16
29370820,78726,30.42355918884277,-97.8604965209961,1991,369000,2019,1861,2.0,3,30
29392931,78725,30.282695770263672,-97.6613311767578,1971,329900,2019,1567,2.0,4,50
79981874,78725,30.240419387817383,-97.57878112792967,2012,205000,2018,1344,2.0,3,9
29344951,78733,30.335166931152344,-97.85942840576172,1994,789000,2021,2410,3.0,4,27
29377461,78726,30.44839859008789,-97.81524658203124,1983,649000,2019,3227,4.0,5,38
29343946,78732,30.33075523376465,-97.92648315429688,1982,150000,2018,704,1.0,1,39
124154920,78717,30.48361015319824,-97.78970336914062,2016,599000,2018,3329,5.0,4,5
145658832,78744,30.17754554748535,-97.69530487060548,2015,299999,2018,2068,3.0,4,6
29370806,78726,30.42321586608887,-97.85885620117188,2001,499800,2019,3304,4.0,4,20
83816428,78724,30.27976036071777,-97.6302719116211,2013,238999,2018,1670,2.0,3,8
29343454,78746,30.33086395263672,-97.80318450927734,1983,915000,2019,2665,3.0,3,38
29334450,78735,30.29571914672852,-97.85768127441406,2001,699000,2020,4021,4.0,4,20
64901960,78726,30.431655883789062,-97.81967163085938,2004,598000,2020,3559,4.0,4,17
29360963,78750,30.37971115112305,-97.79204559326172,1985,465000,2019,2357,2.5,3,36
145658831,78744,30.17706680297852,-97.69659423828124,2015,305000,2019,1982,3.0,3,6
145657822,78725,30.23415184020996,-97.59125518798828,2015,254000,2020,2047,2.0,4,6
64918941,78730,30.340391159057614,-97.81853485107422,2004,1299000,2019,5307,5.0,4,17
29370800,78726,30.4251708984375,-97.859130859375,2002,579000,2020,3976,4.0,5,19
246905609,78617,30.209400177001964,-97.6511001586914,2017,289900,2019,2100,3.0,4,4
90240442,78732,30.34282684326172,-97.91471099853516,2009,379000,2018,1943,2.0,4,12
120895447,78732,30.344581604003903,-97.90592956542967,2012,649900,2018,3689,4.0,4,9
29375958,78750,30.43920707702637,-97.79519653320312,1972,525000,2019,3650,4.0,4,49
29358963,78750,30.37553596496582,-97.79554748535156,1985,359000,2020,2498,3.0,4,36
29341440,78746,30.31850242614746,-97.81710815429688,1990,1995000,2020,4771,4.0,5,31
29344947,78733,30.33751106262207,-97.8603973388672,1990,714900,2019,2929,3.0,4,31
90240441,78732,30.342981338500977,-97.91455841064452,2010,474997,2019,3348,4.0,5,11
89553418,78717,30.491443634033203,-97.7938003540039,2009,335000,2019,1746,2.0,3,12
144334371,78725,30.24240303039551,-97.58674621582033,1986,199950,2020,1589,2.0,4,35
29396923,78724,30.29047966003418,-97.64567565917967,2005,230000,2020,1190,2.0,3,16
121655462,78750,30.39280128479004,-97.82899475097656,2013,405000,2020,2299,3.0,4,8
114405939,78730,30.33772277832031,-97.82962799072266,2012,1100000,2020,4380,4.0,4,9
29344946,78733,30.337270736694336,-97.8605499267578,1994,559500,2019,2066,3.0,3,27
70338371,78724,30.253454208374023,-97.57862091064452,2005,199000,2018,1704,3.0,3,16
185217414,78717,30.49484062194824,-97.79741668701172,2008,379900,2019,2960,3.0,4,13
83821443,78732,30.418142318725582,-97.8867416381836,2006,1400000,2020,4500,5.0,5,15
2108947312,78725,30.23692321777344,-97.57284545898438,2013,194000,2020,1250,2.5,2,8
29578456,78729,30.458351135253903,-97.78578186035156,1997,330000,2019,2084,3.0,3,24
89550945,78733,30.31587219238281,-97.90125274658205,2009,1050000,2019,4743,5.0,5,12
58298457,78730,30.369537353515625,-97.8431396484375,2001,2650000,2020,5921,5.0,5,20
29459868,78725,30.24336814880371,-97.5872039794922,1987,157000,2018,1419,2.0,3,34
305432656,78660,30.44114112854004,-97.66085052490234,2020,335269,2020,1753,3.0,3,1
83823430,78732,30.34814262390137,-97.91183471679688,2007,535000,2020,3297,4.0,4,14
29341439,78746,30.320770263671875,-97.80978393554688,2000,1589000,2018,4637,4.0,4,21
83813736,78726,30.43041610717773,-97.87356567382812,2006,399000,2018,1649,2.0,3,15
251036682,78744,30.14763641357422,-97.72132110595705,2020,505847,2020,2766,3.0,4,1
29377453,78750,30.444908142089844,-97.80756378173828,1984,574887,2020,2698,3.0,4,37
58298456,78730,30.36892890930176,-97.8440399169922,2002,1695000,2020,4407,6.0,4,19
64455725,78732,30.41154670715332,-97.87689208984376,1995,1200000,2019,2731,4.0,3,26
124842807,78744,30.17583656311035,-97.69471740722656,2015,249000,2019,1448,2.0,3,6
248957890,78725,30.21955871582031,-97.63343048095705,2018,310000,2021,1370,2.0,3,3
114405941,78732,30.3416805267334,-97.9033203125,2012,750000,2020,4056,4.0,4,9
29377451,78750,30.444305419921875,-97.80763244628906,1982,869999,2020,3542,4.0,4,39
83814922,78732,30.37281608581543,-97.9089813232422,2007,825000,2018,4631,5.0,5,14
58298866,78750,30.37455940246582,-97.78865051269533,1980,475000,2020,1490,2.0,3,41
111370914,78724,30.27737617492676,-97.62435150146484,2014,239000,2018,1510,2.0,3,7
29341434,78746,30.31882286071777,-97.80889129638672,1998,1499000,2018,4707,6.0,5,23
29368693,78732,30.41967582702637,-97.8985366821289,2002,2490000,2018,4147,4.0,4,19
79981862,78725,30.23990821838379,-97.57988739013672,2012,131860,2019,1598,3.0,3,9
145656291,78744,30.164386749267567,-97.72289276123048,2016,395000,2020,2515,3.0,4,5
29465089,78725,30.224666595458984,-97.63119506835938,2000,129900,2018,2304,2.0,4,21
83827917,78732,30.342079162597656,-97.90857696533205,2010,615000,2020,3458,4.0,4,11
241930950,78726,30.43212890625,-97.84231567382812,2017,557000,2020,3013,4.0,4,4
58298454,78730,30.368019104003903,-97.8419418334961,2000,975000,2018,4620,4.0,5,21
70323938,78733,30.341930389404297,-97.85636901855467,2006,1399900,2018,5742,4.0,4,15
2080854860,78725,30.239591598510746,-97.57331848144533,2015,200000,2020,1321,3.0,3,6
29368684,78732,30.41872787475586,-97.89109802246094,1987,2750000,2020,6392,6.5,4,34
29346937,78733,30.340877532958984,-97.88216400146484,1965,599500,2019,986,1.0,2,56
29360950,78750,30.37924194335937,-97.78970336914062,1994,450000,2019,2137,2.0,3,27
145656290,78744,30.163463592529297,-97.72412872314452,2016,349000,2019,2073,3.0,3,5
29341421,78746,30.318077087402344,-97.81553649902344,1990,1325000,2019,4142,4.0,4,31
29375949,78750,30.439964294433604,-97.79568481445312,1972,550000,2019,2581,2.0,4,49
145655859,78725,30.23905372619629,-97.5774383544922,2016,217500,2019,1405,2.0,3,5
83819673,78732,30.41588020324707,-97.8929443359375,2006,865000,2020,2895,3.0,3,15
29344936,78733,30.33909606933593,-97.8620834350586,1994,565000,2018,2648,3.0,4,27
29353950,78730,30.36214637756348,-97.79945373535156,1999,899900,2018,3958,4.0,4,22
249912949,78660,30.41034698486328,-97.63796997070312,2019,336990,2019,2814,3.0,4,2
29344920,78733,30.33722305297852,-97.8466567993164,1985,8999000,2020,7745,8.0,7,36
89651406,78717,30.49070739746093,-97.79296112060548,2009,219900,2018,1730,3.0,3,12
2089992289,78744,30.15946960449219,-97.71558380126952,2018,338900,2019,2177,3.0,4,3
29368449,78750,30.420978546142567,-97.80438232421876,1985,545000,2020,2338,2.0,3,36
89551588,78725,30.21480178833008,-97.63815307617188,2013,161940,2019,1452,2.0,3,8
80103408,78724,30.27275657653809,-97.63141632080078,2008,133000,2019,1762,2.0,4,13
29368659,78732,30.41935539245605,-97.88487243652344,1991,549500,2020,2162,3.0,3,30
83828934,78735,30.296897888183604,-97.8670654296875,2007,885000,2019,3436,3.0,4,14
58298947,78750,30.37572479248047,-97.80010986328124,1984,798500,2020,2927,4.0,4,37
241936636,78660,30.41358184814453,-97.6432876586914,2017,249900,2019,1582,2.0,3,4
58265948,78750,30.45035743713379,-97.81635284423828,2002,400000,2018,3254,3.0,5,19
58297915,78746,30.322843551635746,-97.80609130859376,1999,1999000,2019,5576,7.0,5,22
89548573,78725,30.21393394470215,-97.63741302490234,2009,217000,2018,1776,3.0,5,12
83123896,78732,30.369483947753903,-97.90807342529295,2007,700000,2018,4952,4.0,4,14
64750934,78733,30.33656883239746,-97.8708267211914,2020,849900,2020,1850,2.0,3,1
29355947,78731,30.365068435668945,-97.7858657836914,1962,535000,2019,1707,2.0,3,59
29368658,78732,30.41880989074707,-97.8852996826172,1987,450000,2018,2667,3.0,3,34
120290135,78660,30.43230438232422,-97.66094207763672,2013,304000,2020,2486,3.0,3,8
29341415,78746,30.31949234008789,-97.81610870361328,1999,1400000,2018,5234,5.0,5,22
58265946,78750,30.45078468322754,-97.81719207763672,2002,480000,2018,3282,3.0,4,19
241938280,78744,30.16134452819824,-97.7205581665039,2016,437500,2018,2275,3.0,4,5
70330433,78733,30.33235740661621,-97.85832214355467,2020,625000,2020,4941,0.0,5,1
29396905,78724,30.28890419006348,-97.64698028564452,1980,225000,2019,1320,2.0,3,41
29361022,78750,30.37772750854492,-97.78658294677734,1968,849500,2020,2667,3.0,4,53
241936634,78660,30.41429901123047,-97.64269256591795,2016,274900,2019,1745,2.0,3,5
29376446,78726,30.440948486328125,-97.8259048461914,1991,549900,2020,2829,3.0,4,30
2080460279,78744,30.16262626647949,-97.7193603515625,2017,399900,2020,2519,3.0,3,4
80093390,78732,30.3413028717041,-97.91954040527344,2012,825000,2019,4219,6.0,4,9
29343408,78746,30.33099365234375,-97.80457305908205,1984,799000,2019,3693,4.0,4,37
70330432,78733,30.332693099975582,-97.85801696777344,2016,325000,2020,5800,4.0,5,5
63835353,78724,30.25202560424805,-97.58260345458984,2003,119900,2018,1650,2.0,3,18
29396904,78724,30.28885841369629,-97.6471176147461,1980,159000,2019,939,1.0,2,41
121719897,78717,30.49062728881836,-97.78954315185548,2015,550000,2020,3021,3.0,4,6
29351445,78731,30.35277366638184,-97.7920913696289,1985,550000,2019,2474,3.0,3,36
29368642,78726,30.42227935791016,-97.86302947998048,2004,564900,2020,3422,4.0,4,17
29370446,78750,30.422138214111328,-97.79623413085938,1984,525000,2019,2567,4.0,4,37
70352485,78732,30.35432243347168,-97.9112777709961,2007,715000,2018,4060,5.0,4,14
29344931,78733,30.337703704833984,-97.84771728515624,1985,3175000,2018,4919,5.0,4,36
29459853,78725,30.24517250061035,-97.58602142333984,1987,160000,2018,1419,2.0,3,34
89663390,78717,30.49170684814453,-97.79071807861328,2008,315000,2018,2234,3.0,3,13
145654553,78725,30.221006393432614,-97.63418579101562,2017,285000,2020,1491,2.0,3,4
29341408,78746,30.319255828857425,-97.81330871582033,1994,1295000,2020,4700,5.0,5,27
241936631,78660,30.4138126373291,-97.64387512207033,2016,254990,2019,1349,2.0,3,5
29376445,78726,30.441150665283203,-97.82589721679688,1988,620000,2020,2710,4.0,4,33
29373139,78726,30.43374061584473,-97.87350463867188,1975,598000,2018,1656,2.0,2,46
83124879,78732,30.3430233001709,-97.9109878540039,2008,495000,2018,2717,3.0,4,13
70336928,78735,30.29387664794922,-97.8753662109375,2005,1100000,2019,4615,4.0,4,16
70338352,78724,30.248918533325195,-97.58234405517578,2013,215000,2018,1749,2.0,4,8
88014884,78717,30.498477935791016,-97.79045867919922,2003,379800,2020,1970,3.0,3,18
29351440,78731,30.35316467285156,-97.79170989990234,1995,399000,2018,1644,2.0,3,26
29370832,78726,30.42353630065918,-97.85972595214844,1989,540000,2020,2871,3.0,4,32
29368445,78750,30.42145347595215,-97.8054656982422,1985,475000,2018,3114,3.0,4,36
125158378,78732,30.33176612854004,-97.92328643798828,2015,689000,2019,3393,4.0,4,6
70338351,78724,30.24901962280273,-97.5832748413086,2013,207500,2020,1550,3.0,4,8
29342428,78733,30.32862091064453,-97.87297821044922,1979,399000,2018,1848,2.0,3,42
125792770,78744,30.17824745178223,-97.69378662109376,2015,389900,2019,2953,3.0,4,6
29355939,78731,30.364503860473643,-97.78728485107422,1960,685000,2019,1600,0.0,0,61
29343407,78746,30.330684661865234,-97.80477905273438,1983,975000,2020,4269,5.0,4,38
88013884,78717,30.502241134643555,-97.7890853881836,2005,325000,2018,2256,3.0,3,16
29368633,78726,30.42263412475586,-97.86044311523438,1995,280000,2019,2415,2.0,4,26
29374944,78726,30.435869216918945,-97.82595825195312,1993,480000,2020,2455,3.0,5,28
83824877,78732,30.37175750732422,-97.90902709960938,2006,749900,2018,4589,5.0,4,15
249891260,78744,30.157695770263672,-97.71268463134766,2018,405000,2020,2766,4.0,4,3
29344906,78730,30.337337493896484,-97.82333374023438,1986,750000,2019,3009,4.0,4,35
29351438,78731,30.35307693481445,-97.79139709472656,1995,409000,2019,1456,2.0,2,26
29342427,78733,30.32834815979004,-97.8731689453125,1985,457000,2019,2094,3.0,3,36
29368632,78726,30.42250633239746,-97.86056518554688,1992,265000,2020,2051,2.0,3,29
29396897,78724,30.28982925415039,-97.64745330810548,2004,205000,2018,1200,2.0,3,17
29372944,78750,30.428726196289062,-97.81062316894533,1999,622500,2020,3962,4.0,4,22
83124877,78732,30.34336280822754,-97.91098022460938,2008,425000,2019,3323,3.0,4,13
63837777,78725,30.23153114318848,-97.5876693725586,2004,175000,2020,1278,2.0,3,17
29461349,78725,30.23805046081543,-97.58654022216795,1998,175000,2018,1662,2.0,3,23
70336926,78735,30.293949127197266,-97.87610626220705,2011,1095000,2018,3983,4.0,4,10
119984117,78660,30.43283271789551,-97.66364288330078,2013,300000,2020,2413,3.0,3,8
58298435,78750,30.37151336669922,-97.7883071899414,1980,350000,2018,1799,2.0,3,41
29368631,78726,30.42238044738769,-97.86068725585938,1993,389900,2018,2761,3.0,3,28
29343404,78746,30.33127021789551,-97.80536651611328,1983,1250000,2020,5865,5.0,4,38
111373376,78732,30.34079170227051,-97.91032409667967,2011,575000,2020,2972,4.0,4,10
29376441,78726,30.441387176513672,-97.82626342773438,1991,510000,2020,2580,2.0,4,30
145656010,78725,30.22078895568848,-97.63388061523438,2017,255000,2019,1496,2.0,3,4
241936613,78660,30.41394233703613,-97.64264678955078,2016,289500,2018,2112,3.0,4,5
29342426,78733,30.32803726196289,-97.87335968017578,1984,420000,2020,1499,2.0,3,37
29351434,78731,30.353260040283203,-97.79042053222656,1991,650000,2019,2519,3.0,3,30
251030758,78744,30.17500305175781,-97.6939926147461,2017,350000,2020,2360,3.0,3,4
29368608,78726,30.419288635253903,-97.8603973388672,1993,474500,2019,4263,5.0,4,28
89551873,78732,30.368995666503903,-97.9127197265625,2014,4950000,2018,13731,10.0,5,7
125792898,78730,30.33440589904785,-97.82910919189452,2015,1325000,2020,3895,4.0,4,6
83827393,78724,30.279062271118164,-97.62841033935548,2012,205000,2018,1221,2.0,3,9
89551502,78725,30.21377182006836,-97.63745880126952,2010,215000,2019,1420,2.0,3,11
29374438,78750,30.43627548217773,-97.80500030517578,1975,623000,2018,2904,4.0,4,46
29342422,78733,30.32906723022461,-97.87272644042967,1978,420000,2018,1406,2.0,3,43
70331933,78730,30.36246490478516,-97.8138656616211,2006,1400000,2020,4237,4.0,4,15
29368601,78726,30.42037010192871,-97.86131286621094,1989,242200,2020,3165,3.0,5,32
80104872,78732,30.34372329711914,-97.91596221923828,2008,395000,2018,2045,2.0,3,13
58298431,78750,30.371234893798828,-97.78775787353516,1981,325000,2019,1359,2.0,2,40
144176918,78733,30.348594665527344,-97.86572265625,1962,485000,2019,1780,3.0,3,59
241936608,78660,30.413331985473643,-97.64306640625,2016,309900,2019,2432,3.0,4,5
29368594,78726,30.42136383056641,-97.86011505126952,1993,479900,2019,3328,4.0,5,28
29375933,78750,30.43993759155273,-97.7968292236328,1978,710000,2019,3451,3.0,4,43
29357371,78734,30.372085571289062,-97.91548919677734,1988,1100000,2018,3020,4.0,5,33
29344897,78730,30.337196350097656,-97.82068634033205,1981,774000,2018,2812,3.0,3,40
70336913,78735,30.293842315673828,-97.87725067138672,2005,899000,2019,3294,3.0,4,16
64505930,78730,30.38124084472656,-97.81139373779295,2002,1125000,2020,3764,4.0,3,19
64737390,78724,30.287628173828125,-97.64517974853516,2006,269990,2018,1511,3.0,3,15
88019366,78717,30.503122329711925,-97.7863998413086,2005,384900,2020,1884,3.0,3,16
241936607,78660,30.413265228271484,-97.64312744140624,2016,265000,2020,1359,2.0,3,5
29374432,78750,30.43653678894043,-97.80355834960938,1976,619900,2020,2526,3.0,3,45
29368593,78726,30.422962188720703,-97.86251068115234,2000,410000,2018,3274,4.0,4,21
249891254,78744,30.15859031677246,-97.71491241455078,2017,320000,2020,1754,2.0,3,4
29357369,78734,30.37163543701172,-97.91547393798828,1983,1595000,2018,2944,3.0,3,38
120898908,78732,30.344465255737305,-97.90643310546876,2012,595000,2018,3029,4.0,4,9
79981846,78725,30.24086570739746,-97.57785034179688,2009,209000,2020,1236,2.0,4,12
29376431,78726,30.44204330444336,-97.82595825195312,1990,445000,2018,3346,4.0,5,31
29343397,78746,30.33315849304199,-97.80496215820312,1984,1215000,2018,4700,6.0,5,37
29358974,78750,30.37464714050293,-97.79686737060548,1982,609995,2019,2728,3.0,4,39
111371886,78724,30.278547286987305,-97.62421417236328,2014,240000,2018,2491,3.0,5,7
29368581,78726,30.422569274902344,-97.86126708984376,1993,475000,2020,2495,2.0,4,28
79980405,78733,30.331552505493164,-97.85595703125,2006,3750000,2019,9368,6.0,5,15
83124867,78732,30.34182167053223,-97.91043853759766,2008,574900,2019,3358,4.0,4,13
29339395,78746,30.311016082763672,-97.83000946044922,2013,2489000,2018,5506,7.0,5,8
70992361,78717,30.497051239013672,-97.79515075683594,2006,212500,2020,1985,2.5,3,15
80104386,78724,30.276824951171875,-97.63174438476562,2007,240000,2018,1761,2.0,4,14
63835340,78724,30.25141143798828,-97.58064270019533,2003,175000,2018,1326,2.0,3,18
29357366,78734,30.37078857421875,-97.91522979736328,2013,1775000,2019,3700,4.0,5,8
29372930,78750,30.430532455444336,-97.81375122070312,1984,379950,2020,2846,3.0,4,37
29368548,78726,30.421504974365234,-97.85586547851562,1999,549900,2019,3884,4.0,5,22
67415405,78733,30.29961585998535,-97.89527893066406,1987,775000,2018,3076,3.0,4,34
29353930,78731,30.35880279541016,-97.7865982055664,1985,399000,2018,2068,2.0,3,36
88019360,78717,30.49406623840332,-97.7969207763672,2007,379000,2019,2708,3.0,4,14
29459839,78725,30.245859146118164,-97.58499145507812,1989,221000,2020,1895,3.0,4,32
29363429,78750,30.39308738708496,-97.8046646118164,1996,650000,2019,2898,3.0,3,25
80104364,78732,30.34135055541992,-97.91712188720705,2011,681900,2018,4597,5.0,4,10
249891249,78744,30.158916473388672,-97.71544647216795,2017,390000,2020,1916,2.0,3,4
249891101,78660,30.411134719848643,-97.63988494873048,2019,311250,2019,2193,3.0,4,2
29368546,78726,30.421497344970703,-97.85620880126952,1999,475000,2020,2538,2.0,3,22
63835337,78724,30.25190353393555,-97.58092498779295,2003,219900,2019,1952,3.0,4,18
29341393,78746,30.32272911071777,-97.81066131591795,2005,1940000,2018,5261,4.0,5,16
29566857,78750,30.4632625579834,-97.81148529052734,1980,175000,2018,1723,2.0,3,41
111372714,78732,30.34095573425293,-97.91325378417967,2012,959000,2021,4559,4.0,5,9
29376426,78726,30.44259262084961,-97.82620239257812,1989,489000,2020,2635,4.0,5,32
29363428,78750,30.39285659790039,-97.80449676513672,1996,765000,2020,3574,4.0,4,25
29342404,78733,30.32772254943848,-97.87614440917967,1979,325000,2019,2110,3.0,3,42
29368532,78726,30.41982650756836,-97.85623168945312,1996,419900,2018,2622,3.0,4,25
251030097,78660,30.41496086120605,-97.64429473876952,2017,289900,2020,1580,2.0,3,4
29459837,78725,30.246564865112305,-97.58329010009766,1996,52500,2020,1405,2.0,3,25
83815356,78732,30.33798408508301,-97.92537689208984,2005,1999900,2019,7158,7.0,6,16
58298927,78750,30.37234878540039,-97.78695678710938,1983,258000,2018,1096,2.0,2,38
29396879,78724,30.291004180908203,-97.64351654052734,2017,412900,2020,2837,3.0,4,4
29368531,78726,30.41954040527344,-97.85643005371094,1990,550000,2020,3379,4.0,4,31
29343391,78746,30.332538604736328,-97.80589294433594,1983,1350000,2019,4840,4.0,4,38
70352403,78732,30.348796844482425,-97.90283966064452,2010,725000,2018,4150,4.0,5,11
29375925,78750,30.44138145446777,-97.7961654663086,1976,768000,2020,2826,3.0,4,45
80104481,78732,30.34349822998047,-97.91891479492188,2008,865000,2019,4549,6.0,5,13
2079519189,78725,30.23150062561035,-97.5855484008789,2020,263990,2020,1863,2.0,4,1
29363427,78750,30.392656326293945,-97.80437469482422,1995,550000,2018,2489,3.0,4,26
70992349,78717,30.49637031555176,-97.79571533203124,2007,339900,2019,2030,3.0,3,14
249891244,78744,30.159822463989247,-97.71561431884766,2017,439900,2020,2942,4.0,4,4
29341389,78746,30.320859909057614,-97.8125991821289,1991,1149000,2019,3724,5.0,5,30
90240400,78733,30.33088302612305,-97.87989044189452,2005,1095000,2018,4616,4.0,5,16
249912947,78660,30.4100284576416,-97.6373062133789,2017,390000,2020,2874,3.0,4,4
29395366,78724,30.289735794067383,-97.66132354736328,1984,299000,2020,1531,3.0,4,37
88023347,78717,30.4970703125,-97.79075622558594,2004,470000,2020,2792,3.0,3,17
251034742,78744,30.151573181152344,-97.71981811523438,2019,412206,2019,2502,3.0,3,2
58298426,78750,30.37074089050293,-97.78797149658205,1978,424900,2019,1747,2.0,3,43
29348387,78746,30.34600830078125,-97.79971313476562,1997,3495000,2020,4496,4.0,3,24
70330400,78733,30.32828140258789,-97.85839080810548,2017,3500000,2018,5650,7.0,5,4
251032578,78660,30.43364906311035,-97.6554718017578,2017,299990,2020,1695,2.0,3,4
29368530,78726,30.41957855224609,-97.85676574707033,1992,384900,2018,2484,3.0,4,29
111372365,78724,30.27958106994629,-97.62531280517578,2014,239900,2018,1650,2.0,3,7
111973229,78725,30.23169708251953,-97.59081268310548,2001,189900,2019,1178,2.0,3,20
83830838,78732,30.34847068786621,-97.91878509521484,2004,1399999,2020,6698,6.0,6,17
70992346,78717,30.49666786193848,-97.79542541503906,2006,375000,2020,1985,3.0,3,15
89550899,78732,30.349687576293945,-97.90381622314452,2010,649900,2020,3058,3.0,4,11
29344884,78730,30.339374542236328,-97.81781005859376,1999,3250000,2018,4800,5.0,3,22
29374423,78750,30.43739891052246,-97.80229949951172,1976,849000,2020,3205,3.0,4,45
29368568,78726,30.42145919799805,-97.85759735107422,1999,559900,2020,3522,5.0,5,22
241931861,78724,30.291261672973643,-97.64215850830078,2018,428900,2018,2470,3.0,3,3
121657728,78725,30.236879348754886,-97.57853698730467,2013,194973,2018,1426,2.0,3,8
29358926,78750,30.37439155578613,-97.7957000732422,1982,915000,2020,3078,3.0,4,39
249891240,78744,30.15945625305176,-97.71625518798828,2017,375000,2020,1976,2.0,3,4
55299492,78737,30.17957305908203,-97.9572982788086,2001,990000,2019,4417,6.0,4,20
80104336,78732,30.344783782958984,-97.91585540771484,2009,365000,2019,1947,2.0,3,12
70352400,78732,30.34939002990723,-97.90281677246094,2011,590000,2018,3335,4.0,4,10
29341382,78746,30.31919288635254,-97.81237030029295,1989,699000,2018,3649,5.0,4,32
251030552,78660,30.41420745849609,-97.6439971923828,2017,300000,2019,2112,3.0,4,4
29374422,78750,30.437091827392567,-97.80245208740234,1979,399500,2020,2537,3.0,4,42
70992345,78717,30.496437072753903,-97.79521942138672,2007,289000,2018,1815,3.0,3,14
83818357,78724,30.274185180664062,-97.63250732421876,2007,257900,2020,1347,2.0,3,14
29462725,78725,30.23242950439453,-97.58869171142578,2000,205000,2019,1726,3.0,3,21
29351423,78731,30.35234260559082,-97.79283142089844,1984,465900,2020,2848,4.0,3,37
29461328,78725,30.238656997680664,-97.58609008789062,1998,214900,2019,1692,2.0,3,23
29340878,78733,30.317249298095703,-97.84424591064452,1999,1244000,2019,3852,4.0,4,22
55299490,78737,30.17897224426269,-97.95841217041016,2011,149900,2019,3750,3.0,4,10
70352399,78732,30.34956741333008,-97.90281677246094,2010,649500,2018,4172,4.0,5,11
29395357,78724,30.28877258300781,-97.6601333618164,1975,250000,2019,1116,2.0,4,46
29462724,78725,30.23230361938477,-97.58878326416016,2000,195000,2018,1476,3.0,3,21
29372422,78750,30.43033790588379,-97.79794311523438,1985,550000,2020,2220,2.0,3,36
29340875,78733,30.31758117675781,-97.84160614013672,1996,1290000,2018,3652,4.0,4,25
29368517,78726,30.41860771179199,-97.85771942138672,1988,425000,2019,2949,3.0,4,33
83823333,78732,30.36952209472656,-97.90782165527344,2007,810000,2018,4326,6.0,5,14
145657233,78744,30.16329002380371,-97.72315216064452,2015,349900,2020,1844,3.0,3,6
55299488,78737,30.178998947143555,-97.95619201660156,2001,719900,2020,3371,4.0,4,20
70992340,78717,30.496109008789062,-97.7945327758789,2006,209495,2020,2126,3.0,3,15
120900046,78660,30.4328670501709,-97.662109375,2013,249990,2018,1652,2.0,3,8
70345723,78725,30.23193168640137,-97.59159088134766,2005,214900,2020,1569,3.0,3,16
70336899,78735,30.295921325683604,-97.87673950195312,2009,1045000,2020,3883,4.0,5,12
83833421,78730,30.360414505004886,-97.84178924560548,2006,1449000,2019,4808,4.0,4,15
70335832,78732,30.35381507873535,-97.90779876708984,2005,475000,2018,2746,3.0,4,16
29370422,78750,30.42526817321777,-97.7972640991211,1989,612000,2018,3033,3.0,4,32
125750185,78746,30.321430206298828,-97.81201934814452,2018,3950000,2020,4200,5.0,4,3
70992341,78717,30.496198654174805,-97.7946548461914,2007,340000,2019,2015,3.0,3,14
145656729,78744,30.17609214782715,-97.69621276855467,2016,328000,2020,1891,3.0,3,5
2077718915,78726,30.39945983886719,-97.8441925048828,2016,525000,2020,1953,3.0,3,5
70348219,78732,30.349781036376964,-97.89220428466795,2006,485000,2020,2255,2.0,3,15
88023921,78750,30.452259063720703,-97.81585693359376,2004,452000,2019,2825,3.0,4,17
29341366,78746,30.32018280029297,-97.8072738647461,2002,1425000,2019,6078,6.0,4,19
251033728,78744,30.15183067321777,-97.7192153930664,2019,429900,2019,2570,3.0,4,2
70992334,78717,30.49550628662109,-97.79438018798828,2007,199000,2018,1626,2.0,3,14
202190487,78619,30.12944030761719,-97.9789810180664,2016,539000,2020,2852,4.0,4,5
120897535,78660,30.433448791503903,-97.66317749023438,2014,249087,2018,2502,3.0,4,7
80093353,78724,30.27707481384277,-97.63145446777344,2007,225000,2018,1442,2.0,3,14
29459824,78725,30.24663543701172,-97.5843734741211,1996,156485,2019,1898,3.0,3,25
29346897,78733,30.343366622924805,-97.87294006347656,1989,612000,2019,3675,4.0,5,32
29340866,78733,30.31435585021973,-97.84210968017578,1994,1350000,2019,4016,4.0,4,27
64543920,78726,30.44809341430664,-97.8195571899414,1957,730000,2020,2878,3.0,4,64
202152984,78737,30.17479705810547,-97.99333953857422,2015,519900,2020,3181,4.0,4,6
70992331,78717,30.495906829833984,-97.79511260986328,2007,409000,2019,2868,4.0,4,14
29368502,78726,30.41972732543945,-97.85973358154295,1989,329000,2020,3071,4.0,4,32
