zpid,zipcode,latitude,longitude
29506220,78748,30.18121910095215,-97.81159210205078
70343218,78748,30.18296432495117,-97.81429290771484
29497718,78745,30.19616508483887,-97.8119125366211
58316215,78748,30.18431091308593,-97.79743957519533
29497213,78745,30.19619560241699,-97.78953552246094
29497212,78745,30.196102142333984,-97.78941345214844
29503706,78748,30.18362236022949,-97.79889678955078
70343204,78748,30.18393325805664,-97.81249237060548
29503703,78748,30.18399429321289,-97.79884338378906
29503701,78748,30.184246063232425,-97.79882049560548
29500700,78745,30.192216873168945,-97.78766632080078
29506199,78748,30.181827545166016,-97.81269073486328
58316198,78748,30.184778213500977,-97.7982177734375
29506198,78748,30.182138442993164,-97.81112670898438
70343197,78748,30.18315505981445,-97.81214904785156
58316695,78748,30.18454933166504,-97.81568145751952
58316693,78748,30.18440818786621,-97.81539916992188
29506190,78748,30.18170738220215,-97.8116683959961
29497688,78745,30.19584846496582,-97.81195068359376
58316684,78748,30.18488693237305,-97.81428527832033
29503683,78748,30.18369483947754,-97.79920959472656
70343179,78748,30.18389129638672,-97.81202697753906
29501220,78745,30.190189361572266,-97.78797912597656
58316178,78748,30.18096351623535,-97.79824829101562
29506176,78748,30.18246650695801,-97.8078384399414
29503676,78748,30.18533134460449,-97.79864501953124
29506167,78748,30.18232345581055,-97.80934143066406
29506166,78748,30.18231010437012,-97.80950164794922
29503666,78748,30.18313407897949,-97.79984283447266
29500658,78745,30.1924991607666,-97.78636932373048
145656157,78745,30.189624786376964,-97.79325103759766
145656156,78745,30.1893310546875,-97.79280853271484
29506154,78748,30.18157386779785,-97.80778503417967
29500648,78745,30.191669464111328,-97.78736877441406
58316146,78748,30.18095779418945,-97.79937744140624
29506144,78748,30.180896759033203,-97.81089782714844
29497143,78745,30.19324493408203,-97.78621673583984
29503642,78748,30.184606552124023,-97.79963684082033
58316141,78748,30.181663513183604,-97.79884338378906
58316140,78748,30.181840896606445,-97.79881286621094
29503633,78748,30.182781219482425,-97.80218505859376
29500627,78745,30.19194030761719,-97.78678894042967
29506116,78748,30.18079948425293,-97.80723571777344
145655612,78748,30.18438720703125,-97.81532287597656
58316682,78748,30.18417739868164,-97.81423950195312
80089084,78745,30.187530517578125,-97.7998504638672
58316576,78748,30.18412780761719,-97.81614685058594
63537575,78748,30.18346977233887,-97.81352996826172
29503567,78745,30.18464279174805,-97.790771484375
145656064,78745,30.18926239013672,-97.7935028076172
2092620063,78745,30.190105438232425,-97.7917938232422
29497561,78745,30.19624710083008,-97.80007934570312
29497558,78745,30.19526290893555,-97.80075073242188
29503555,78748,30.18164825439453,-97.78768157958984
29503553,78748,30.181968688964844,-97.78752899169922
63838544,78745,30.19264030456543,-97.81575012207033
29497541,78745,30.195636749267567,-97.79769897460938
58316040,78748,30.182260513305664,-97.79358673095705
241933256,78745,30.189697265625,-97.7928695678711
58316032,78748,30.18280029296875,-97.7928695678711
58316184,78748,30.180997848510746,-97.79873657226562
63228531,78745,30.19482231140137,-97.8134536743164
29503523,78748,30.18282127380371,-97.79170989990234
29503519,78748,30.182716369628903,-97.7908935546875
58316013,78748,30.182262420654297,-97.79486846923828
63386511,78748,30.18253326416016,-97.81237030029295
29503510,78748,30.1826171875,-97.78936004638672
63722507,78748,30.182058334350582,-97.81412506103516
29506506,78748,30.18181800842285,-97.81390380859376
29506503,78748,30.18103790283203,-97.8149871826172
29488487,78745,30.2061710357666,-97.81095886230467
29489975,78745,30.20591926574707,-97.79249572753906
29489982,78745,30.20546913146973,-97.79235076904295
2092603972,78745,30.19938659667969,-97.80557250976562
29493471,78745,30.20336723327637,-97.79962158203124
29488549,78745,30.207658767700195,-97.81118774414062
29493477,78745,30.20448875427246,-97.79882049560548
29488470,78745,30.20857048034668,-97.81340026855467
121657465,78745,30.208097457885746,-97.81375122070312
29492963,78745,30.204381942749023,-97.79369354248048
29489962,78745,30.20643424987793,-97.79254913330078
29489956,78745,30.20633888244629,-97.79150390625
29489953,78745,30.20653533935547,-97.79205322265624
29492950,78745,30.204782485961925,-97.79192352294922
29497449,78745,30.19871520996093,-97.79725646972656
29497448,78745,30.19864273071289,-97.79708862304688
29493448,78745,30.205078125,-97.799072265625
29493446,78745,30.205366134643555,-97.79888916015624
29497945,78745,30.198936462402344,-97.8109130859375
145551944,78745,30.19687271118164,-97.80225372314452
29494940,78745,30.2004337310791,-97.80988311767578
29492934,78745,30.20441627502441,-97.79093170166016
29493432,78745,30.20220947265625,-97.80296325683594
125089431,78745,30.19716453552246,-97.8020477294922
29489921,78745,30.206262588500977,-97.79427337646484
29492915,78745,30.20334243774414,-97.79155731201172
29489907,78745,30.20771598815918,-97.7912826538086
29492903,78745,30.20313835144043,-97.78941345214844
29489898,78745,30.208457946777344,-97.79027557373048
29497897,78745,30.19822883605957,-97.81050872802734
29489893,78745,30.20846748352051,-97.79200744628906
125089892,78745,30.20899200439453,-97.7929458618164
58315390,78745,30.19708633422852,-97.80540466308594
29489886,78745,30.20828628540039,-97.7916259765625
29494884,78745,30.20084953308105,-97.80862426757812
29497882,78745,30.197429656982425,-97.8115234375
29489871,78745,30.207054138183604,-97.79126739501952
29497870,78745,30.1980037689209,-97.81382751464844
29497907,78745,30.19790077209473,-97.81185150146484
29493370,78745,30.206058502197266,-97.80157470703124
29497369,78745,30.19633674621582,-97.79584503173828
58315363,78745,30.197797775268555,-97.80012512207033
29492860,78745,30.20253944396973,-97.79103088378906
29489856,78745,30.208799362182614,-97.79376220703124
29497351,78745,30.19641304016113,-97.79646301269533
29497849,78745,30.197057723999023,-97.8108367919922
29489848,78745,30.20873260498047,-97.79255676269533
29497847,78745,30.197084426879886,-97.8104476928711
29497844,78745,30.19707489013672,-97.8098373413086
29488343,78745,30.20563507080078,-97.7980728149414
29497839,78745,30.19951248168945,-97.81295013427734
29494835,78745,30.20172119140625,-97.80390167236328
29497830,78745,30.199462890625,-97.81346130371094
29494883,78745,30.200719833374023,-97.80834197998048
29497328,78745,30.19724273681641,-97.7959976196289
29488328,78745,30.20897483825684,-97.79642486572266
29497326,78745,30.19709014892578,-97.79568481445312
29494822,78745,30.200862884521484,-97.80280303955078
29497317,78745,30.19686889648437,-97.79448699951172
29488313,78745,30.20671272277832,-97.79806518554688
29493311,78745,30.2026424407959,-97.7990264892578
29494837,78745,30.200857162475582,-97.80390167236328
29488311,78745,30.20664978027344,-97.7976303100586
29497310,78745,30.19743537902832,-97.79564666748048
29497309,78745,30.197153091430664,-97.79403686523438
29489808,78745,30.20361137390137,-97.78687286376952
29493307,78745,30.20215606689453,-97.79950714111328
29494805,78745,30.198820114135746,-97.80421447753906
29497802,78745,30.19789123535156,-97.8146743774414
29488302,78745,30.207365036010746,-97.79988861083984
29497801,78745,30.19808006286621,-97.81449127197266
29493299,78745,30.203296661376964,-97.79918670654295
29489797,78745,30.203962326049805,-97.78649139404295
29497295,78745,30.198225021362305,-97.79535675048828
29493294,78745,30.202472686767567,-97.79653930664062
29493293,78745,30.202598571777344,-97.79666900634766
29488292,78745,30.20825004577637,-97.80021667480467
29493791,78745,30.20541381835937,-97.81368255615234
29493790,78745,30.205331802368164,-97.81350708007812
29497283,78745,30.19774436950684,-97.79435729980467
29488276,78745,30.20861053466797,-97.80004119873048
29488275,78745,30.208776473999023,-97.80028533935548
29493491,78745,30.202938079833984,-97.81554412841795
29493256,78745,30.202341079711925,-97.79721069335938
29494735,78745,30.201814651489247,-97.79407501220705
29488528,78745,30.20890617370605,-97.810546875
83826732,78745,30.20732498168945,-97.80108642578124
29489833,78745,30.20890235900879,-97.79499816894533
29493230,78745,30.204486846923828,-97.79647064208984
29488724,78745,30.205101013183604,-97.81603240966795
29494720,78745,30.19778060913086,-97.7919921875
29497716,78745,30.196611404418945,-97.81200408935548
29493215,78745,30.203765869140625,-97.79732513427734
29493210,78745,30.203378677368164,-97.79854583740234
29488208,78745,30.20587921142578,-97.79136657714844
29493200,78745,30.20455741882324,-97.79740142822266
29493193,78745,30.205568313598643,-97.79714965820312
2099306181,78745,30.20529747009277,-97.8159637451172
29493679,78745,30.20174217224121,-97.81240844726562
29488178,78745,30.20696830749512,-97.78604125976562
29493173,78745,30.20434188842773,-97.79851531982422
29497671,78745,30.1983642578125,-97.79842376708984
29497670,78745,30.19851303100586,-97.79833984375
29493167,78745,30.2052059173584,-97.79796600341795
29493166,78745,30.20534896850586,-97.79786682128906
29497660,78745,30.19879531860352,-97.79853057861328
29497656,78745,30.19823455810547,-97.79888916015624
29497653,78745,30.19780349731445,-97.7991714477539
29497652,78745,30.19765853881836,-97.79926300048828
29493148,78745,30.20447158813477,-97.79496002197266
29490147,78745,30.205379486083984,-97.8048858642578
29493646,78745,30.20102882385254,-97.8139190673828
29494643,78745,30.200422286987305,-97.78814697265624
29490141,78745,30.20476722717285,-97.80438232421876
29493639,78745,30.201839447021484,-97.81298828125
29488639,78745,30.207263946533203,-97.808837890625
29494636,78745,30.19963264465332,-97.78655242919922
144379635,78745,30.200822830200195,-97.80337524414062
114406133,78745,30.20778083801269,-97.81329345703124
29493632,78745,30.20233154296875,-97.81319427490234
29497488,78745,30.19684982299805,-97.79888916015624
29488132,78745,30.208595275878903,-97.78680419921876
29488626,78745,30.20680809020996,-97.80950927734376
29488126,78745,30.20790863037109,-97.78665161132812
29493621,78745,30.20376396179199,-97.81288146972656
29490118,78745,30.20460700988769,-97.80835723876952
29494617,78745,30.200305938720703,-97.78763580322266
29488615,78745,30.20574951171875,-97.81002807617188
29490113,78745,30.20671272277832,-97.79499816894533
29488611,78745,30.20655059814453,-97.810791015625
29490105,78745,30.20787239074707,-97.7946319580078
29494602,78745,30.20061683654785,-97.78951263427734
29490102,78745,30.20744514465332,-97.794921875
29488602,78745,30.207555770874023,-97.80951690673828
29497597,78745,30.19677734375,-97.80003356933594
29498093,78745,30.199708938598643,-97.8140869140625
29490092,78745,30.20694732666016,-97.79582977294922
29497590,78745,30.19779396057129,-97.79975128173828
29493090,78745,30.201194763183604,-97.79094696044922
29493089,78745,30.20110511779785,-97.790771484375
29497585,78745,30.198509216308604,-97.79927825927734
29494581,78745,30.20232391357422,-97.78643798828124
29490078,78745,30.207502365112305,-97.79583740234376
29493577,78745,30.201372146606445,-97.81533813476562
2080757076,78745,30.19805908203125,-97.80776977539062
29494575,78745,30.20140647888184,-97.7869873046875
29488574,78745,30.207332611083984,-97.81117248535156
29488063,78745,30.204463958740234,-97.78868865966795
29493059,78745,30.20264434814453,-97.79391479492188
29488557,78745,30.208627700805664,-97.81016540527344
29493556,78745,30.20291328430176,-97.8143310546875
29493552,78745,30.20480728149414,-97.81352996826172
111968550,78745,30.206796646118164,-97.79631042480467
29490038,78745,30.20622444152832,-97.79679870605467
29497534,78745,30.19657516479492,-97.79704284667967
2080372032,78745,30.19936943054199,-97.8055648803711
29493530,78745,30.20368385314941,-97.81421661376952
29488530,78745,30.20860481262207,-97.81073760986328
29488030,78745,30.207263946533203,-97.7903289794922
29488029,78745,30.20710563659668,-97.79042053222656
29497527,78745,30.197126388549805,-97.79713439941406
29493080,78745,30.201942443847656,-97.79357147216795
29493527,78745,30.20346450805664,-97.81411743164062
29493525,78745,30.20369529724121,-97.81378173828124
29488022,78745,30.206281661987305,-97.79025268554688
29490019,78745,30.20490455627441,-97.79401397705078
29497510,78745,30.19817352294922,-97.7971649169922
29493508,78745,30.20412254333496,-97.81529235839844
29493506,78745,30.20372009277344,-97.8151397705078
29497505,78745,30.19821739196777,-97.79801940917967
70351954,78748,30.15932273864746,-97.8017578125
29512941,78748,30.162017822265625,-97.8151626586914
83831439,78748,30.16330337524414,-97.79713439941406
29512939,78748,30.16201210021973,-97.8155517578125
29510938,78748,30.17330551147461,-97.79315948486328
29509438,78748,30.17768669128418,-97.81350708007812
83126437,78748,30.16403961181641,-97.7998275756836
2086221434,78748,30.1661434173584,-97.80071258544922
83126434,78748,30.163562774658203,-97.80029296875
29510930,78748,30.173133850097656,-97.7948989868164
145658429,78748,30.16787338256836,-97.79930877685548
70357429,78748,30.158206939697266,-97.8016586303711
251031927,78748,30.17833709716797,-97.7873077392578
70357427,78748,30.159446716308604,-97.80409240722656
29512926,78748,30.1624755859375,-97.8161849975586
29505926,78748,30.17876434326172,-97.8028793334961
70357424,78748,30.15965843200684,-97.8047332763672
29512922,78748,30.16247940063477,-97.81553649902344
29510922,78748,30.17310905456543,-97.7938461303711
29509421,78748,30.175128936767567,-97.8054656982422
29509420,78748,30.174991607666016,-97.80548858642578
29512919,78748,30.16275405883789,-97.8154296875
29510919,78748,30.1734619140625,-97.7935791015625
29505918,78748,30.17765045166016,-97.80227661132812
29512916,78748,30.162857055664062,-97.8158721923828
29510915,78748,30.17347717285156,-97.79412078857422
80087912,78748,30.17583465576172,-97.78816223144533
58316907,78748,30.16868591308593,-97.79273223876952
2085766406,78748,30.167999267578125,-97.80098724365234
29508405,78748,30.18049430847168,-97.7994384765625
29512902,78748,30.1626091003418,-97.81460571289062
29510901,78748,30.173967361450195,-97.79360961914062
58316898,78748,30.17341041564941,-97.795166015625
29512896,78748,30.163244247436523,-97.81591796875
83823892,78748,30.16495513916016,-97.79621124267578
58316892,78748,30.173927307128903,-97.79508972167967
2090599387,78748,30.16747665405273,-97.79783630371094
80102386,78748,30.15567779541016,-97.80071258544922
251031385,78748,30.17828750610352,-97.78861236572266
64824483,78748,30.151369094848643,-97.83999633789062
251029884,78748,30.17065238952637,-97.81146240234376
145658876,78748,30.17333793640137,-97.8078842163086
58316875,78748,30.179033279418945,-97.81324768066406
305426874,78748,30.16970252990723,-97.81129455566406
29513873,78748,30.15656852722168,-97.8134536743164
125806871,78748,30.16780090332031,-97.79600524902344
119632870,78748,30.167272567749023,-97.79511260986328
119624869,78748,30.166866302490234,-97.79598236083984
125803864,78748,30.16801643371582,-97.79635620117188
29513864,78748,30.15682983398437,-97.81307983398438
29513863,78748,30.15671348571777,-97.81307220458984
29513861,78748,30.15640068054199,-97.8131103515625
29509360,78748,30.17678260803223,-97.8057861328125
29513999,78748,30.157657623291016,-97.81448364257812
119621853,78748,30.16259384155273,-97.79872131347656
29512777,78748,30.159536361694336,-97.81253051757812
119622851,78748,30.168535232543945,-97.79723358154295
70357499,78747,30.152423858642567,-97.7864227294922
64792434,78748,30.15180778503418,-97.8111572265625
29516413,78747,30.13603210449219,-97.79225158691406
80093334,78748,30.17570686340332,-97.78912353515624
80092404,78748,30.147705078125,-97.80715942382812
29515904,78747,30.141515731811523,-97.79134368896484
2095600833,78748,30.16952705383301,-97.80791473388672
70343801,78748,30.149471282958984,-97.82974243164062
80100898,78748,30.14535140991211,-97.80603790283205
29512831,78748,30.15970993041992,-97.81170654296876
29515894,78747,30.141521453857425,-97.79251861572266
241933386,78652,30.13926696777344,-97.80279541015624
29516373,78747,30.137920379638672,-97.79235076904295
29509330,78748,30.17719841003418,-97.80719757080078
80099872,78748,30.14691734313965,-97.80467987060548
80107868,78748,30.14727020263672,-97.8066177368164
29512829,78748,30.15944862365723,-97.8116226196289
80100328,78748,30.17494010925293,-97.78829193115234
124836325,78748,30.16788482666016,-97.79660034179688
62576861,78748,30.14597511291504,-97.81282043457033
64432281,78748,30.150346755981445,-97.8393783569336
80099776,78748,30.145721435546875,-97.83939361572266
58637861,78748,30.1471004486084,-97.80953216552734
70348820,78748,30.15995788574219,-97.80325317382812
29509320,78748,30.178192138671875,-97.807861328125
80098857,78748,30.14602279663086,-97.80451965332033
63228775,78748,30.15250396728516,-97.82910919189452
64849769,78748,30.15023231506348,-97.8422393798828
29515844,78747,30.141759872436523,-97.7929916381836
83833267,78748,30.14865684509277,-97.83177185058594
58317839,78748,30.14508628845215,-97.80883026123048
29515838,78747,30.142581939697266,-97.79255676269533
80103765,78748,30.144777297973643,-97.8386001586914
2090745314,78748,30.16813087463379,-97.8006591796875
58317835,78748,30.145341873168945,-97.80970001220705
29516834,78747,30.13181114196777,-97.787109375
83820758,78748,30.148576736450195,-97.83007049560548
29516330,78747,30.139728546142567,-97.78781127929688
29515255,78748,30.15132141113281,-97.81626892089844
29508498,78748,30.177549362182614,-97.79999542236328
40988299,78748,30.15815353393555,-97.81385803222656
241938971,78748,30.15048599243164,-97.8348388671875
80101795,78748,30.17498779296875,-97.78923034667967
29515830,78747,30.146413803100582,-97.78702545166016
29511073,78748,30.17242813110352,-97.79185485839844
29516828,78747,30.13274383544922,-97.78868865966795
29505793,78748,30.178674697875977,-97.79367065429688
80099243,78748,30.14889717102051,-97.838134765625
80101812,78748,30.145442962646484,-97.80686950683594
63228739,78748,30.15227699279785,-97.8287353515625
29516312,78747,30.14068984985352,-97.7883071899414
80106236,78748,30.14596176147461,-97.84088897705078
29515801,78747,30.14124870300293,-97.78841400146484
251030288,78748,30.170223236083984,-97.81133270263672
29515799,78747,30.14156150817871,-97.78865814208984
29509288,78748,30.17679214477539,-97.8126220703125
119629784,78748,30.16171455383301,-97.79818725585938
29516290,78747,30.136024475097656,-97.79132843017578
89546723,78748,30.14570999145508,-97.84334564208984
64648284,78748,30.15187263488769,-97.8118667602539
80105222,78748,30.14726829528809,-97.83972930908205
29515486,78748,30.15267944335937,-97.85563659667967
2091063776,78747,30.140832901000977,-97.79358673095705
58317279,78748,30.152631759643555,-97.80541229248048
29516776,78747,30.134626388549805,-97.79000854492188
80107214,78748,30.148822784423828,-97.83910369873048
249911776,78748,30.15536689758301,-97.80079650878906
29515776,78747,30.14383125305176,-97.78660583496094
29509275,78748,30.1763858795166,-97.81229400634766
29515775,78747,30.14401626586914,-97.786865234375
2089378210,78748,30.146154403686523,-97.84457397460938
70343771,78747,30.14986991882324,-97.78572845458984
29505774,78748,30.178741455078125,-97.7923583984375
64678271,78748,30.15100479125977,-97.81190490722656
58317273,78748,30.152965545654297,-97.80579376220705
80099710,78748,30.146913528442383,-97.84040069580078
251029772,78748,30.17085266113281,-97.8105239868164
29516271,78747,30.13959884643555,-97.79022979736328
119629772,78748,30.162525177001964,-97.79737854003906
70343770,78747,30.15001678466797,-97.78580474853516
83124207,78748,30.14704895019531,-97.84327697753906
64548270,78748,30.15087127685547,-97.80860137939452
58317272,78748,30.15279006958008,-97.80583953857422
29516770,78747,30.134313583374023,-97.78990936279295
29509270,78748,30.177135467529297,-97.81259155273438
83124200,78748,30.14608955383301,-97.84297943115234
29516265,78747,30.1386775970459,-97.78956604003906
241933268,78748,30.171300888061523,-97.80919647216795
54860262,78748,30.15055656433105,-97.80651092529295
29509268,78748,30.177202224731445,-97.81305694580078
29516757,78747,30.134220123291016,-97.7905044555664
305428267,78748,30.17906379699707,-97.78839111328124
29515193,78748,30.15070343017578,-97.81697845458984
29512767,78748,30.1600284576416,-97.8130874633789
80092187,78748,30.14630508422852,-97.8399429321289
29505762,78748,30.17931365966797,-97.79299926757812
29515246,78748,30.15068435668945,-97.8152847290039
29512760,78748,30.16034507751465,-97.8130874633789
29516244,78747,30.138029098510746,-97.79024505615234
29515185,78748,30.15133476257324,-97.81702423095705
63386256,78747,30.15359687805176,-97.78658294677734
29516242,78747,30.13841819763184,-97.79013061523438
89459183,78748,30.14518547058105,-97.84413146972656
79978255,78748,30.154804229736328,-97.8021011352539
29515741,78747,30.143150329589844,-97.7866668701172
29509255,78748,30.178789138793945,-97.8127670288086
29516240,78747,30.138193130493164,-97.79068756103516
64444170,78748,30.14992904663086,-97.83935546875
80091754,78748,30.157060623168945,-97.80318450927734
29515739,78747,30.1426944732666,-97.7869873046875
83824669,78748,30.1492919921875,-97.83129119873048
251031248,78748,30.17362594604492,-97.80968475341795
89548160,78748,30.14575958251953,-97.8418197631836
29515231,78748,30.15111541748047,-97.8146743774414
29513997,78748,30.1573543548584,-97.81463623046876
251031845,78739,30.16783332824707,-97.89325714111328
64784657,78748,30.15208435058593,-97.83151245117188
29515229,78748,30.150835037231445,-97.81446838378906
29509246,78748,30.179203033447266,-97.81175994873048
29515221,78748,30.15000915527344,-97.81352996826172
80108651,78748,30.148759841918945,-97.84003448486328
29505745,78748,30.178152084350582,-97.79055786132812
80107716,78748,30.14577293395996,-97.8051300048828
89551241,78748,30.162635803222656,-97.80159759521484
80098148,78748,30.14495658874512,-97.83921813964844
29515707,78747,30.14339828491211,-97.78884887695312
29514905,78739,30.15697479248047,-97.87106323242188
80102239,78748,30.17769241333008,-97.78874969482422
29515173,78748,30.14960289001465,-97.8193359375
125803403,78739,30.16604042053223,-97.89069366455078
2088367738,78748,30.166940689086925,-97.80084228515624
29515701,78747,30.14447593688965,-97.78797149658205
29505738,78748,30.17959022521973,-97.78992462158205
29511903,78739,30.171039581298828,-97.8718719482422
80107627,78748,30.148500442504886,-97.83908081054688
60135692,78748,30.14677429199219,-97.81136322021484
119624901,78748,30.148550033569336,-97.8515396118164
80093624,78748,30.146488189697266,-97.83956909179688
29509236,78748,30.17559242248535,-97.80933380126952
64784191,78748,30.1499137878418,-97.81082153320312
125458399,78739,30.16774940490723,-97.88998413085938
2103231234,78748,30.1623477935791,-97.79788970947266
70335620,78748,30.15241050720215,-97.84571075439452
119618899,78739,30.16983795166016,-97.8919906616211
60135690,78748,30.14571952819824,-97.812255859375
60135688,78748,30.14554214477539,-97.81182861328124
119614899,78748,30.14743804931641,-97.85115051269533
29505730,78748,30.178556442260746,-97.79034423828124
58317669,78748,30.14920234680176,-97.80794525146484
29509228,78748,30.17690277099609,-97.80908203125
112087899,78748,30.149110794067383,-97.84861755371094
110538898,78748,30.15485191345215,-97.84748077392578
58317657,78748,30.14843559265137,-97.80809783935548
29505727,78748,30.17900276184082,-97.78997039794922
89547082,78748,30.145193099975582,-97.84180450439452
29514896,78739,30.157249450683604,-97.86880493164062
58316906,78748,30.16856384277344,-97.7927703857422
58317653,78748,30.148868560791016,-97.80770874023438
70335576,78748,30.15023994445801,-97.84146881103516
80095068,78748,30.14518165588379,-97.8409194946289
60135643,78748,30.147136688232425,-97.81057739257812
29512392,78748,30.16777992248535,-97.85143280029295
58317642,78748,30.14790725708008,-97.8090591430664
241933391,78748,30.141511917114247,-97.8504409790039
29505717,78748,30.17995643615723,-97.79225158691406
58317640,78748,30.14813232421875,-97.80929565429688
70335562,78748,30.150848388671875,-97.84341430664062
64704421,78748,30.163257598876964,-97.85002136230467
58317636,78748,30.14875030517578,-97.80904388427734
251032215,78748,30.17825508117676,-97.78887176513672
29511891,78739,30.17241859436035,-97.87056732177734
29515135,78748,30.14867401123047,-97.81291961669922
29505710,78748,30.17914581298828,-97.79145050048828
29513389,78748,30.163593292236328,-97.85791015625
58317633,78748,30.149080276489247,-97.80876159667967
70335559,78748,30.15115737915039,-97.84369659423828
64675384,78739,30.153913497924805,-97.85847473144533
119625709,78748,30.16305732727051,-97.7985610961914
58317632,78748,30.14918708801269,-97.80866241455078
29511875,78739,30.17205047607422,-97.87010955810548
119622209,78748,30.161705017089844,-97.79781341552734
83827555,78748,30.148963928222656,-97.83260345458984
58317628,78748,30.14961814880371,-97.80826568603516
29515374,78748,30.149763107299805,-97.84925079345705
63228709,78747,30.15560531616211,-97.78770446777344
70335551,78748,30.15249443054199,-97.84132385253906
80087627,78748,30.14525985717773,-97.8055648803711
29515373,78748,30.14964866638184,-97.84941864013672
80096708,78748,30.156362533569336,-97.80065155029295
70335546,78748,30.15060806274414,-97.84210205078124
29513372,78748,30.1626091003418,-97.8505401611328
119620706,78748,30.16729736328125,-97.79540252685548
89546543,78748,30.14427185058593,-97.84283447265624
58317622,78748,30.150041580200195,-97.80721282958984
144399871,78739,30.17998123168945,-97.90550231933594
79982039,78748,30.14440155029297,-97.83802032470705
29506205,78748,30.180524826049805,-97.81295776367188
58317621,78748,30.14997673034668,-97.80707550048828
110538868,78748,30.15485191345215,-97.84765625
29511204,78748,30.16971778869629,-97.79488372802734
83814591,78748,30.14895820617676,-97.83002471923828
29515363,78748,30.151201248168945,-97.85071563720705
83822203,78748,30.165245056152344,-97.80042266845705
58317618,78748,30.149959564208984,-97.806640625
64743539,78748,30.151020050048828,-97.84030151367188
80089703,78748,30.15472221374512,-97.80287170410156
29510360,78748,30.18039512634277,-97.84846496582033
2081020538,78652,30.14071655273437,-97.83336639404295
29515118,78747,30.14646339416504,-97.7857894897461
29514859,78739,30.153764724731445,-97.87169647216795
79982037,78748,30.148054122924805,-97.83876037597656
2081385200,78748,30.167879104614247,-97.79963684082033
29511856,78739,30.17160987854004,-97.86811065673828
58317611,78748,30.149059295654297,-97.80679321289062
29505699,78748,30.179668426513672,-97.79051208496094
29514850,78748,30.157398223876964,-97.8590316772461
64427031,78748,30.152353286743164,-97.83863067626952
80094109,78748,30.147390365600582,-97.80457305908205
83126530,78748,30.14681434631348,-97.84402465820312
29513849,78739,30.159648895263672,-97.87220001220705
29511192,78748,30.16964340209961,-97.79346466064452
60139109,78748,30.14576911926269,-97.80992889404295
70335523,78748,30.1513786315918,-97.84282684326172
29515347,78748,30.15033531188965,-97.85110473632812
29505692,78748,30.17978286743164,-97.79082489013672
64721106,78748,30.15038681030273,-97.8099594116211
64820022,78748,30.15098571777344,-97.8410186767578
111372846,78748,30.14512634277344,-97.85192108154295
70357599,78747,30.15130043029785,-97.7869110107422
83126518,78748,30.147619247436523,-97.84300994873048
29515345,78748,30.15060997009277,-97.85111236572266
29511187,78748,30.16961097717285,-97.79291534423828
70357598,78747,30.15117073059082,-97.7869644165039
119621344,78739,30.168575286865234,-97.89157104492188
63228686,78747,30.15647888183593,-97.78826141357422
70343344,78748,30.17424964904785,-97.85197448730467
64595506,78748,30.151630401611328,-97.83759307861328
29509185,78748,30.17789649963379,-97.8124542236328
70357596,78747,30.15091323852539,-97.78707122802734
70335484,78748,30.152252197265625,-97.84396362304688
29511844,78739,30.171255111694336,-97.86965942382812
64432090,78748,30.14798355102539,-97.81063079833984
29514843,78748,30.158123016357425,-97.8595733642578
63228684,78747,30.156349182128903,-97.78797912597656
29514842,78748,30.15864372253418,-97.859619140625
70357588,78747,30.149837493896484,-97.78766632080078
119631340,78748,30.14758682250977,-97.85316467285156
80096082,78748,30.144865036010746,-97.8060302734375
29512340,78748,30.164751052856445,-97.85464477539062
80102632,78748,30.14696884155273,-97.80738067626952
29511181,78748,30.17003059387207,-97.79336547851562
29511839,78739,30.1712703704834,-97.86859893798828
70357581,78747,30.15007019042969,-97.78683471679688
70343337,78748,30.17396545410156,-97.85334014892578
58317581,78748,30.15176010131836,-97.80632781982422
305428675,78748,30.17819595336914,-97.78803253173828
29513337,78748,30.159093856811523,-97.85045623779295
70357580,78747,30.15022087097168,-97.78681182861328
145552335,78739,30.166542053222656,-97.89048767089844
2077106174,78748,30.17636489868164,-97.81281280517578
29515333,78748,30.151752471923828,-97.85009002685548
70357578,78747,30.1505126953125,-97.7867660522461
70343335,78748,30.17346954345703,-97.85321807861328
29509173,78748,30.176494598388672,-97.81173706054688
70357575,78747,30.15093231201172,-97.78662872314452
29513335,78748,30.15913391113281,-97.85095977783205
29509172,78748,30.17630386352539,-97.81177520751952
80094571,78748,30.14689636230469,-97.80594635009766
29513334,78748,30.15910530090332,-97.85115051269533
80087168,78748,30.15623474121093,-97.80294036865234
29511833,78739,30.171142578125,-97.86727142333984
58317564,78748,30.151870727539062,-97.80680084228516
58317563,78748,30.15202331542969,-97.8067626953125
29511162,78748,30.17397689819336,-97.7930679321289
70357559,78747,30.14943885803223,-97.78644561767578
29509161,78748,30.174793243408203,-97.81137084960938
70357478,78747,30.15239715576172,-97.78691864013672
83831831,78748,30.14240646362305,-97.84911346435548
29511830,78739,30.17136192321777,-97.86682891845705
70357556,78747,30.14935874938965,-97.78691864013672
29515498,78748,30.151397705078125,-97.85244750976562
29510997,78748,30.17047500610352,-97.79529571533205
64538045,78748,30.151960372924805,-97.80440521240234
58317544,78748,30.15211296081543,-97.80584716796876
70343308,78748,30.17358016967773,-97.84886932373048
83832157,78748,30.16818809509277,-97.7974624633789
